,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,other_m,align_type
266,Garden,90003,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),https://www.amazon.com/dp/B002RH0B26,Amazon,PenningtonFertilizer,B002RH0B26,B002RH0B26,No,2022-04-14T00:00:00,2022,4,15,!,People marvel at my garden!,organic reviews,0.0,5,0,0,0,No,people marvel at my garden!,4/14/2022,5,,0.0,0.0,0.0,0.0,positive,,,effective,,0.8841729164123535,,"('', '', 'effective', '', '')"
267,Garden,143842,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2022-06-18T00:00:00,2022,6,24,Looks better already!!,"[This review was collected as part of a promotion.] Its only been a couple of days since I applied the Ironite Mineral supplement to my lawn, but I can already start to see a difference. We have been trying to improve our lawn on a budget since weve moved in and only been able to patch in the ""good stuff,"" as seen in the picture. The Ironite is already helping it to improve and fill in where we have patched it. As recommended, we have also since added a fertilizer yo our lawn to further improve its condition. The Ironite was easy to spread and did not bother my allergies. We followed the easy directions on the packaging and used a spreader to apply it. There was no adverse affects to surrounding vegetation and concrete. We also applied to our vegetable garden and newly planted shrubbery, as per the instructions on the packaging.",syndicated reviews,19.98,5,1,0,0,Yes,"[this review was collected as part of a promotion.] its only been a couple of days since i applied the ironite mineral supplement to my lawn, but i can already start to see a difference. we have been trying to improve our lawn on a budget since weve moved in and only been able to patch in the ""good stuff,"" as seen in the picture. the ironite is already helping it to improve and fill in where we have patched it. as recommended, we have also since added a fertilizer yo our lawn to further improve its condition. the ironite was easy to spread and did not bother my allergies. we followed the easy directions on the packaging and used a spreader to apply it. there was no adverse affects to surrounding vegetation and concrete. we also applied to our vegetable garden and newly planted shrubbery, as per the instructions on the packaging.",6/18/2022,153,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.998784601688385,,"('cost', 'efficient', 'effective', 'ease of use', '')"
268,Garden,110542,Alaska 5-1-1 Fish Fertilizer 5 Gal Bucket (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,202949934,202949934,Yes,2022-05-04T00:00:00,2022,5,18,"This stuff is pungent, dont get it on you but...","This stuff is pungent, dont get it on you but it makes plants grow wild !!!",organic reviews,99.97,5,0,0,0,No,"this stuff is pungent, dont get it on you but it makes plants grow wild !!!",5/4/2022,16,,0.0,0.0,0.0,0.0,positive,,,effective,,0.988273561000824,,"('', '', 'effective', '', '')"
269,Garden,140772,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/205602145,Homedepot,PenningtonFertilizer,205602145,205602145,No,2022-06-16T00:00:00,2022,6,24,My lawn looks amazing!,[This review was collected as part of a promotion.] I used some of this in an area of the yard that just looked sad and also in my veggie garden. I love the versatility of this product and how it can be used in gardens and lawns. My tomato plants are happy and have tons more blooms. My yard is looking lush and needing less mowing. This Stuff is a miracle worker. Love it!,syndicated reviews,0.0,5,0,0,0,Yes,[this review was collected as part of a promotion.] i used some of this in an area of the yard that just looked sad and also in my veggie garden. i love the versatility of this product and how it can be used in gardens and lawns. my tomato plants are happy and have tons more blooms. my yard is looking lush and needing less mowing. this stuff is a miracle worker. love it!,6/16/2022,74,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9981816411018372,,"('', 'efficient', 'effective', '', '')"
270,Garden,130032,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),https://www.amazon.com/dp/B002RH0B26,Amazon,PenningtonFertilizer,B002RH0B26,B002RH0B26,No,2022-05-28T00:00:00,2022,5,21,I Love This Stuff,"This is the best brand of fish Emulsion out there! Thick, smells horribly (which is a good thing), and Ive had great results without burning my plants! I use it about once every seven to 10 days. It came packaged well with no leaks. The price was better than most big-box stores and it came fast!",organic reviews,10.48,5,0,0,0,No,"this is the best brand of fish emulsion out there! thick, smells horribly (which is a good thing), and ive had great results without burning my plants! i use it about once every seven to 10 days. it came packaged well with no leaks. the price was better than most big-box stores and it came fast!",5/28/2022,56,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9981341361999512,,"('cost', 'efficient', 'effective', '', '')"
271,Garden,23000,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,http://www.homedepot.com/p/t/206441318,Homedepot,PenningtonFertilizer,206441318,205561089,Yes,2021-06-04T00:00:00,2021,6,22,This product has made no change in the condition to...,This product has made no change in the condition to my lawn,organic reviews,28.98,5,0,0,1,No,this product has made no change in the condition to my lawn,6/4/2021,12,,0.0,0.0,0.0,0.0,negative,,,,,0.5062147378921509,other,"('', '', '', '', 'other')"
272,Garden,75046,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2022-03-01T00:00:00,2022,3,9,Works great for my pansies and roses....,Works great for my pansies and roses.,organic reviews,24.99,5,0,0,0,No,works great for my pansies and roses.,3/1/2022,7,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9989298582077026,,"('', 'efficient', 'effective', '', '')"
273,Garden,77114,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,206441318,205561089,Yes,2022-03-15T00:00:00,2022,3,11,makes my lawn green within a week....,makes my lawn green within a week.,organic reviews,28.98,5,0,0,0,No,makes my lawn green within a week.,3/15/2022,7,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9981790781021118,,"('', 'efficient', 'effective', 'ease of use', '')"
274,Garden,67419,Ironite Plus Lawn & Garden Spray 7-0-1,https://www.walmart.com//ip/Ironite-Liquid-Lawn-Garden-Fertilizer-32-oz-Ready-to-Spray/105957405?selected=true,Walmart,PenningtonFertilizer,105957405,105957405,No,2021-08-02T00:00:00,2021,8,31,Great tool to use to help improve your lawn!,"[This review was collected as part of a promotion.] This fertilizer spray is very convenient and easy to use! You just hook it up to your house and its ready to go. With the added iron, it really helps ""green"" up your lawn! We are definitely going to be adding this to our lawn care plan!",organic reviews,13.46,5,0,0,0,Yes,"[this review was collected as part of a promotion.] this fertilizer spray is very convenient and easy to use! you just hook it up to your house and its ready to go. with the added iron, it really helps ""green"" up your lawn! we are definitely going to be adding this to our lawn care plan!",8/2/2021,56,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9991641640663147,,"('', 'efficient', 'effective', 'ease of use', '')"
275,Garden,140769,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/205602145,Homedepot,PenningtonFertilizer,205602145,205602145,No,2022-06-13T00:00:00,2022,6,24,Fields of green,"[This review was collected as part of a promotion.] I love this stuff,makes your grass greener and you dont have to cut it as much",syndicated reviews,0.0,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i love this stuff,makes your grass greener and you dont have to cut it as much",6/13/2022,25,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.997227668762207,,"('', 'efficient', 'effective', 'ease of use', '')"
276,Garden,58957,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2021-06-23T00:00:00,2021,6,25,Barely tell,I could barely tell a difference and the greening lasted around a week,organic reviews,18.98,2,0,0,1,No,i could barely tell a difference and the greening lasted around a week,6/23/2021,13,,0.0,0.0,0.0,0.0,negative,,efficient,effective,ease of use,0.9585260152816772,,"('', 'efficient', 'effective', 'ease of use', '')"
277,Garden,16769,Pennington Fast Acting Lime 30lb,http://www.homedepot.com/p/t/205876384,Homedepot,PenningtonFertilizer,205876384,205876384,No,2021-06-24T00:00:00,2021,6,25,Pennington Fast Acting Lime helped increase the pH of my lawn. I have pets and my grass started t...,Pennington Fast Acting Lime helped increase the pH of my lawn. I have pets and my grass started to look dull and have brown spots (urine spots) throughout. Now my lawn is back green and beautiful! The soil is helping my grass seeds thrive also!,organic reviews,17.28,4,0,0,0,No,pennington fast acting lime helped increase the ph of my lawn. i have pets and my grass started to look dull and have brown spots (urine spots) throughout. now my lawn is back green and beautiful! the soil is helping my grass seeds thrive also!,6/24/2021,45,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9981995224952698,,"('', 'efficient', 'effective', '', '')"
278,Garden,120011,Pennington UltraGreen Lawn Fertilizer 30-0-4,https://www.amazon.com/dp/B07N29CHQ1,Amazon,PenningtonFertilizer,B07N29CHQ1,B07N29CHQ1,No,2022-05-07T00:00:00,2022,5,18,Work as it said,Makes the lawn looks green and is looking so much fuller.,organic reviews,17.82,5,0,0,0,No,makes the lawn looks green and is looking so much fuller.,5/7/2022,11,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9987218976020813,,"('', 'efficient', 'effective', '', '')"
279,Garden,68056,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),https://www.walmart.com//ip/Alaska-Fish-Emulsion-Fertilizer-and-Plant-Food-32-oz/17757316?selected=true,Walmart,PenningtonFertilizer,17757316,17757316,No,2021-08-28T00:00:00,2021,8,34,Great fertilizer,really works for the plants,organic reviews,11.88,5,0,0,0,No,really works for the plants,8/28/2021,5,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9974551200866699,,"('', 'efficient', 'effective', 'ease of use', '')"
280,Garden,90118,Alaska 0-10-10 Morbloom Fertilizer 1 Gal bottle (concentrate),http://www.homedepot.com/p/202817750,Homedepot,PenningtonFertilizer,202817757,202817750,Yes,2022-04-14T00:00:00,2022,4,15,Really helps my vegetable garden plants....,Really helps my vegetable garden plants.,organic reviews,17.93,5,0,0,0,No,really helps my vegetable garden plants.,4/14/2022,6,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9979725480079651,,"('', 'efficient', 'effective', '', '')"
281,Garden,4925,Pennington UltraGreen Lawn Fertilizer 30-0-4,https://www.amazon.com/Pennington-100536576-UltraGreen-Fertilizer-Covers/dp/B07N29CHQ1/ref=sr_1_1?keywords=021496019901&qid=1637068445&sr=8-1,Amazon,PenningtonFertilizer,B07N29CHQ1,B07N29CHQ1,No,2021-06-24T00:00:00,2021,6,25,Burned my front yard.,"I planted some frog grass, or lippia nodiflora and wanted to help it grow better. Bought this bag of fertilizer and now I have big brown spots all over the yard. Very disappointed.",organic reviews,13.48,1,2,0,0,No,"i planted some frog grass, or lippia nodiflora and wanted to help it grow better. bought this bag of fertilizer and now i have big brown spots all over the yard. very disappointed.",6/24/2021,33,,0.0,0.0,0.0,0.0,negative,,,,,0.6342481374740601,other,"('', '', '', '', 'other')"
282,Garden,90096,Alaska 5-1-1 Fish Fertilizer 5 Gal Bucket (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,202949934,202949934,Yes,2022-04-13T00:00:00,2022,4,15,10,I have been using this liquid for years im very satisfied.,organic reviews,99.97,5,0,0,0,No,i have been using this liquid for years im very satisfied.,4/13/2022,11,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9975144267082214,,"('', 'efficient', 'effective', 'ease of use', '')"
283,Garden,143811,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2022-06-28T00:00:00,2022,6,26,Very good product,[This review was collected as part of a promotion.] The ironite does exactly as its supposed to feeding the plants. We noticed a change in just a few days and it was great.,syndicated reviews,19.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] the ironite does exactly as its supposed to feeding the plants. we noticed a change in just a few days and it was great.,6/28/2022,33,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9981368780136108,,"('', 'efficient', 'effective', 'ease of use', '')"
284,Garden,18420,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/t/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2021-07-27T00:00:00,2021,7,30,made my grass and garden ready for planting,[This review was collected as part of a promotion.] I used this in my garden and I feelmit really helped because we have had a very crazy season this year and my garden needed all the help it could get,syndicated reviews,13.66,5,0,0,0,Yes,[this review was collected as part of a promotion.] i used this in my garden and i feelmit really helped because we have had a very crazy season this year and my garden needed all the help it could get,7/27/2021,40,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9989876747131348,,"('', 'efficient', 'effective', 'ease of use', '')"
285,Garden,140170,Pennington UltraGreen Lawn Fertilizer 30-0-4,https://www.amazon.com.com/dp/B07N29CHQ1,Amazon,PenningtonFertilizer,B07N29CHQ1,B07N29CHQ1,No,2022-06-12T00:00:00,2022,6,23,Very good lawn fertilizer,Great results,organic reviews,49.97,5,0,0,0,No,great results,6/12/2022,2,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9981374740600586,,"('', 'efficient', 'effective', '', '')"
