,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient
5624,Garden,65119,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",https://www.lowes.com/pd/Pennington-Smart-Patch-Sun-and-Shade-5-LB/5005480037,Lowes,Pennington Grass,5005480037,5005480037,Yes,2021-10-21T00:00:00,2021,10,42,Highly recommend,[This review was collected as part of a promotion.] This product was super easy to use. My husband recently laid a sidewalk for me and I needed to use a product that was semi fast. The directions were very easy to use! The container was completely full of seed.,syndicated reviews,16.98,5,1,0,0,Yes,[this review was collected as part of a promotion.] this product was super easy to use. my husband recently laid a sidewalk for me and i needed to use a product that was semi fast. the directions were very easy to use! the container was completely full of seed.,10/21/2021,49,,,,,
3022,Garden,27986,Lawn Booster Tall Fescue 35lb bag,http://www.homedepot.com/p/t/311569532,Homedepot,Pennington Grass,311569532,311569530,Yes,2021-10-06T00:00:00,2021,10,40,The grass seed did not work at all. I had...,The grass seed did not work at all. I had to overseed with another seed.,organic reviews,47.99,1,0,0,0,No,the grass seed did not work at all. i had to overseed with another seed.,10/6/2021,15,,,,,
12665,Garden,75133,Pennington Nut and Fruit Treat Bell,https://www.walmart.com//ip/Pennington-Nut-and-Fruit-Treat-Bell-Wild-Bird-Feed-and-Seed-15-oz/17134499?selected=true,Walmart,Pennington Bird,17134499,17134499,Yes,2022-03-01T00:00:00,2022,3,9,Spring birds,I am pleased with the purchase birds love it priced right,organic reviews,3.47,5,0,0,0,No,i am pleased with the purchase birds love it priced right,3/1/2022,11,,,,,
28348,Garden,150260,AMDRO Ant Killing Bait 8-pk,https://www.walmart.com//ip/Amdro-Ant-Killer-Bait-Stations-for-Indoor-Outdoor-8-Pack/953884416?selected=true,Walmart,Amdro,953884416,953884416,Yes,2022-06-24T00:00:00,2022,6,25,Dont waste your money!,"Does NOT work for sugar/grease ants! Had 4 bait sets placed in path of ant line for 2 weeks and they didnt enter or pay attention to the traps. In fact, the ant population continued to grow. I even experimented opening one of the traps and placing a small amount of sugar on the bait and placed some ants onto it. Still did not work (ineffective at least on sugar ants). I ended up spraying w/Ortho ant spray to get rid of them.",organic reviews,5.98,1,0,0,0,No,"does not work for sugar/grease ants! had 4 bait sets placed in path of ant line for 2 weeks and they didnt enter or pay attention to the traps. in fact, the ant population continued to grow. i even experimented opening one of the traps and placing a small amount of sugar on the bait and placed some ants onto it. still did not work (ineffective at least on sugar ants). i ended up spraying w/ortho ant spray to get rid of them.",6/24/2022,83,,,,,
18431,Garden,120067,"Pennington Smart Patch Sun & Shade Mix, 30 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713419,317713416,Yes,2022-05-07T00:00:00,2022,5,18,"Not much coverage, mulch dries out quickly","I was a bit astonished at how much of the Smart Patch product Pennington recommended using for a given area. The ten-pound bag didnt go very far when I used it to fill in some bare patches in my lawn. I watered it twice-daily when it had not rained, and the packages claim to see results in five days was not met. That said, it did eventually sprout - the third picture I attach shows the result after two weeks. I had expected somewhat denser results given how much of the stuff I had to use. I also noticed that the mulch dried out much faster than some other brands I have tried.",organic reviews,0,3,3,0,0,No,"i was a bit astonished at how much of the smart patch product pennington recommended using for a given area. the ten-pound bag didnt go very far when i used it to fill in some bare patches in my lawn. i watered it twice-daily when it had not rained, and the packages claim to see results in five days was not met. that said, it did eventually sprout - the third picture i attach shows the result after two weeks. i had expected somewhat denser results given how much of the stuff i had to use. i also noticed that the mulch dried out much faster than some other brands i have tried.",5/7/2022,113,,,,,
10182,Garden,70879,Pennington Select Black Oil Sunflower Seed 40lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-40-lb-Bag/46855890?selected=true,Walmart,Pennington Bird,46855890,44496029,Yes,2021-12-13T00:00:00,2021,12,50,Chickens love them,I ordered the product from Walmart and actually received it. I was shocked! Nice surprise. Way to go Walmart. Yay,organic reviews,24.98,5,0,0,0,No,i ordered the product from walmart and actually received it. i was shocked! nice surprise. way to go walmart. yay,12/13/2021,20,,,,,
4771,Garden,51533,Annual Ryegrass 25lb bag,https://www.lowes.com/pd/Pennington-Annual-Ryegrass-Grass-Seed/1000009348,Lowes,Pennington Grass,1000009348,1000009350,Yes,2021-11-08T00:00:00,2021,11,45,Pennington 10-lb Annual Ryegrass Seed,Have used Pennington off and on for awhile now. Bought this to overseed w/ rye as I read it helps Fescue grass strengthen during winter. It germinated very quickly and am very pleased with results. The more I use Pennington the more I like the product and results.,organic reviews,45.48,5,0,0,1,No,have used pennington off and on for awhile now. bought this to overseed w/ rye as i read it helps fescue grass strengthen during winter. it germinated very quickly and am very pleased with results. the more i use pennington the more i like the product and results.,11/8/2021,48,,,,,
2992,Garden,27799,Lawn Booster Sun & Shade 9.6lb bag,http://www.homedepot.com/p/t/311569530,Homedepot,Pennington Grass,311569530,311569530,Yes,2021-07-22T00:00:00,2021,7,29,Put it down with a hand spreader about 4 days...,"Put it down with a hand spreader about 4 days ago and it is growing already. So far, I would say, I would purchase again if needed.",organic reviews,17.98,5,0,0,0,No,"put it down with a hand spreader about 4 days ago and it is growing already. so far, i would say, i would purchase again if needed.",7/22/2021,27,,,,,
26156,Garden,142088,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,Image for Weeds,311670295,311670269,Yes,2022-06-27T00:00:00,2022,6,26,Kills weed fast,[This review was collected as part of a promotion.] My yard has been covered with weeds ans crab grass lately and I wanted to make my flower garden so beautiful this summer. I was excited to try this and test it out. It worked so fast! Was very helpful at getting my yard beautiful. I love how easy it was to use. Just keep the pets inside though until everything dries.,syndicated reviews,13.47,5,1,0,0,Yes,[this review was collected as part of a promotion.] my yard has been covered with weeds ans crab grass lately and i wanted to make my flower garden so beautiful this summer. i was excited to try this and test it out. it worked so fast! was very helpful at getting my yard beautiful. i love how easy it was to use. just keep the pets inside though until everything dries.,6/27/2022,71,,,,,
21088,Garden,132842,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,Pennington Bird,312026398,312026384,Yes,2022-05-25T00:00:00,2022,5,21,Pennington 20,Pennington 20 is great. Pricey but great.,organic reviews,22.98,4,0,0,0,No,pennington 20 is great. pricey but great.,5/25/2022,7,,,,,
7335,Garden,67195,Pennington Select Black Oil Sunflower Seed 20lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-20-lb-Bag/44496029?selected=true,Walmart,Pennington Bird,44496029,46855890,No,2021-07-13T00:00:00,2021,7,28,So happy with my feeder and so are the birds!,This niger seed feeder is the VERY BEST ON THE MARKET!  It holds a lot of seeds plus it feeds so many at a time.  No fighting.  I cant say enough on how wonderful this feeder is.!,organic reviews,12.26,5,0,0,0,No,this niger seed feeder is the very best on the market!  it holds a lot of seeds plus it feeds so many at a time.  no fighting.  i cant say enough on how wonderful this feeder is.!,7/13/2021,40,,,,,
16271,Garden,100872,"Pennington Smart Patch Bermudagass Mix, 10 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-Bermuda-10-LB/5005478561,Lowes,Pennington Grass,5005478561,5005478561,Yes,2022-04-22T00:00:00,2022,4,16,"So far, so good!","[This review was collected as part of a promotion.] Still waiting on the Pennington Smart Patch Bermuda Grass Mix to really take off and reach full potential, but so far so good Was expecting a bag but the product actually arrived in a plastic container with a screw on/off lid! Easy to pour, spread, and save!! Product arrived at the perfect time too! We recently had some landscaping removed in a shady spot and water to replace with grass. We spread the Bermuda grass mix and much to our pleasant surprise within just a few days grass started to Sprout! We cant wait to see the final product and full growth.",syndicated reviews,18.98,4,0,0,0,Yes,"[this review was collected as part of a promotion.] still waiting on the pennington smart patch bermuda grass mix to really take off and reach full potential, but so far so good was expecting a bag but the product actually arrived in a plastic container with a screw on/off lid! easy to pour, spread, and save!! product arrived at the perfect time too! we recently had some landscaping removed in a shady spot and water to replace with grass. we spread the bermuda grass mix and much to our pleasant surprise within just a few days grass started to sprout! we cant wait to see the final product and full growth.",4/22/2022,111,,,,,
10879,Garden,72471,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,Pennington Bird,312026390,312026384,Yes,2022-01-25T00:00:00,2022,1,4,Way overpriced.  Bring back the large bags of seed....,Way overpriced.  Bring back the large bags of seed.,organic reviews,9.98,1,0,0,0,No,way overpriced.  bring back the large bags of seed.,1/25/2022,10,,,,,
679,Garden,4559,One Step Complete Sun & Shade 5lb bag,https://www.amazon.com/dp/B084NMJZWG,Amazon,Pennington Grass,B084NMJZWG,B084NMJZWG,Yes,2021-08-16T00:00:00,2021,8,33,DOES NOT WORK!!,"I have few areas that needed to be treated. Been over 2 weeks and I followed the instructions. It did not fill in all the spots. I do not recommend!!! Do more research, first time buying this brand and will be my last.",organic reviews,7.97,1,0,0,0,No,"i have few areas that needed to be treated. been over 2 weeks and i followed the instructions. it did not fill in all the spots. i do not recommend!!! do more research, first time buying this brand and will be my last.",8/16/2021,43,,,,,
27320,Garden,143252,Smart Seed Sun & Shade Mixture 7lb bag,http://www.homedepot.com/p/314933321,Homedepot,Pennington Grass,314933320,314933321,Yes,2022-06-01T00:00:00,2022,6,22,Our back yard is surrounded by a mature hardwood forest....,Our back yard is surrounded by a mature hardwood forest. Ive tried over several years to establish a satisfactory turf in this heavily shaded area and so far this year Im seeing the best results ever from the Pennington dense shade grass seed.,organic reviews,24.97,4,0,0,0,No,our back yard is surrounded by a mature hardwood forest. ive tried over several years to establish a satisfactory turf in this heavily shaded area and so far this year im seeing the best results ever from the pennington dense shade grass seed.,6/1/2022,43,,,,,
20347,Garden,131979,Sevin Ready-to-Use 1.33 gal.,http://www.homedepot.com/p/303593722,Homedepot,GardenTech,311707480,303593722,Yes,2022-05-30T00:00:00,2022,5,22,Fantastic control!,"[This review was collected as part of a promotion.] I have lavender plants that I have been struggling to keep mealy worms off of. I went so far as to buy an expensive product from my local nursery, to no avail. I used the Seven Ready-to- use ONE TIME and the little pests have been taken care of. I am thrilled to say the least. I have used it on my vegetable plants and also around various spots on my lanai. I love it!",syndicated reviews,19.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i have lavender plants that i have been struggling to keep mealy worms off of. i went so far as to buy an expensive product from my local nursery, to no avail. i used the seven ready-to- use one time and the little pests have been taken care of. i am thrilled to say the least. i have used it on my vegetable plants and also around various spots on my lanai. i love it!",5/30/2022,84,,,,,
