,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use ,effectiveness,efficiency
24271,Garden,140201,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-27T00:00:00,2022,6,26,This Stuff Works!,"I was searching for a snail killer that wouldnt cost a fortune, but still works! This fit the bill and my Hostas look great!",organic reviews,25.98,5,0,0,0,No,"i was searching for a snail killer that wouldnt cost a fortune, but still works! this fit the bill and my hostas look great!",6/27/22,24,,,,,
1792,Garden,14327,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-08T00:00:00,2021,7,27,"i applied this product but even after 3-4 days, i...","i applied this product but even after 3-4 days, i didnt see the results what i had expected.",organic reviews,7.64,3,0,0,0,No,"i applied this product but even after 3-4 days, i didnt see the results what i had expected.",7/8/21,18,,,,,
19981,Garden,131567,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-25T00:00:00,2022,5,21,Ive used this brand for years because it simply works...,Ive used this brand for years because it simply works,organic reviews,7.97,5,0,0,0,No,ive used this brand for years because it simply works,5/25/22,10,,,,,
19987,Garden,131575,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-12T00:00:00,2022,5,19,Kills slugs,It kills the slugs.It is easy to apply with a spreader.,organic reviews,13.97,5,0,0,0,No,it kills the slugs.it is easy to apply with a spreader.,5/12/22,11,,,,,
14844,Garden,90128,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-16T00:00:00,2022,4,15,Corrys slug,It doesnt last in the water.  It dissolve with the water contact and yo have to apply every day,organic reviews,13.97,2,0,0,0,No,it doesnt last in the water.  it dissolve with the water contact and yo have to apply every day,4/16/22,20,,,,,
20008,Garden,131602,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-19T00:00:00,2022,5,20,It helps get rid of snails. It also helps the...,It helps get rid of snails. It also helps the plants stay alive.,organic reviews,23.97,5,0,0,0,No,it helps get rid of snails. it also helps the plants stay alive.,5/19/22,13,,,,,
803,Garden,5350,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-08-05T00:00:00,2021,8,31,Kills slugs dead,"I had a major issue with slugs. I had them everywhere. Im not sure what was drawing them my location but let me tell you one thing you never want to do is to step on one barefoot in your kitchen. They were crawling up the walls on the outside of the house and getting into my dogs food bowl that I use outside as well. So I decided to wage war. I bought two boxes and applied it to the back yard where they were the worst, the side walk in the back and to my garden in the front yard. Three days later no slugs can be found. Prior to that I was killing at least 10 per night. Hopefully they have went back into the abyss from whence they came as it was starting to feel like my dog and I were living in some sort of H.P. Lovecraft novel.",organic reviews,11.96,5,0,0,6,No,"i had a major issue with slugs. i had them everywhere. im not sure what was drawing them my location but let me tell you one thing you never want to do is to step on one barefoot in your kitchen. they were crawling up the walls on the outside of the house and getting into my dogs food bowl that i use outside as well. so i decided to wage war. i bought two boxes and applied it to the back yard where they were the worst, the side walk in the back and to my garden in the front yard. three days later no slugs can be found. prior to that i was killing at least 10 per night. hopefully they have went back into the abyss from whence they came as it was starting to feel like my dog and i were living in some sort of h.p. lovecraft novel.",8/5/21,153,,,,,
19985,Garden,131573,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-14T00:00:00,2022,5,19,"Works just as effectively as the more expensive alternatives, but...","Works just as effectively as the more expensive alternatives, but at a much lower price.  Same results - dead slugs.",organic reviews,13.97,5,0,0,0,No,"works just as effectively as the more expensive alternatives, but at a much lower price.  same results - dead slugs.",5/14/22,21,,,,,
24284,Garden,140214,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-05T00:00:00,2022,6,22,Goodbye Sluggo,I love this stuff Sprinkle down and slugs are gone no need to clean up no need to scoop some slime off your patio they just disappear in the ground,organic reviews,25.98,5,0,0,0,No,i love this stuff sprinkle down and slugs are gone no need to clean up no need to scoop some slime off your patio they just disappear in the ground,6/5/22,30,,,,,
14848,Garden,90132,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-14T00:00:00,2022,4,15,Keeps the snails away....,Keeps the snails away.,organic reviews,13.97,5,0,0,0,No,keeps the snails away.,4/14/22,4,,,,,
14850,Garden,90134,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-14T00:00:00,2022,4,15,Works,This is an old time product my grandpa always used and Im 57. It works great and  It is ok to use if you have dogs or cats.,organic reviews,23.97,5,0,0,0,No,this is an old time product my grandpa always used and im 57. it works great and  it is ok to use if you have dogs or cats.,4/14/22,29,,,,,
804,Garden,5352,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-25T00:00:00,2021,7,29,Great stuff!,"I seemingly have had twice the slug infestation than the usual, occasional tracks. After one light application of the pellets I saw one slug crawling away from the bait and I have not seen a single slug since. Thank you! Very good product!",organic reviews,11.96,5,0,0,1,No,"i seemingly have had twice the slug infestation than the usual, occasional tracks. after one light application of the pellets i saw one slug crawling away from the bait and i have not seen a single slug since. thank you! very good product!",7/25/21,43,,,,,
20013,Garden,131609,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-25T00:00:00,2022,5,21,Ive used this brand for years because it simply works...,Ive used this brand for years because it simply works,organic reviews,23.97,5,0,0,0,No,ive used this brand for years because it simply works,5/25/22,10,,,,,
15640,Garden,100235,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-19T00:00:00,2022,4,16,"Carrys is a very good product, it is helping me...","Carrys is a very good product, it is helping me a lot keeping my special plants like cactus very healthy and other special plants.",organic reviews,7.97,4,0,0,0,No,"carrys is a very good product, it is helping me a lot keeping my special plants like cactus very healthy and other special plants.",4/19/22,24,,,,,
19983,Garden,131570,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-27T00:00:00,2022,5,21,Easily takes care of the problem....,Easily takes care of the problem.,organic reviews,7.97,5,0,0,0,No,easily takes care of the problem.,5/27/22,6,,,,,
24277,Garden,140207,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-02T00:00:00,2022,6,22,This product really works.,Easy to use and really works. You use it very sparingly and Ive only used it once and it seems to have killed the slugs. We had an infestation. I suggest watching a video on how to use it. I will continue use just to be safe.,organic reviews,25.98,5,0,0,1,No,easy to use and really works. you use it very sparingly and ive only used it once and it seems to have killed the slugs. we had an infestation. i suggest watching a video on how to use it. i will continue use just to be safe.,6/2/22,47,,,,,
25542,Garden,141474,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-24T00:00:00,2022,6,25,It did what it is supposed to do. Slugs vanished...,It did what it is supposed to do. Slugs vanished the very next day i applied corrys slug killer,organic reviews,13.97,5,0,0,0,No,it did what it is supposed to do. slugs vanished the very next day i applied corrys slug killer,6/24/22,19,,,,,
8181,Garden,68053,Corry’s Slug & Snail Killer 3.5lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-3-5-lbs/38441939?selected=true,Walmart,Corrys,38441939,38441939,No,2021-11-28T00:00:00,2021,11,47,Waste of Money and Time and my lose my 3 plants,"In South Florida we get slugs and snails. I have been buying Garden Safe but thought I would try this product. Well, I have treated 3 plants consistently, using this product, following the directions. This product does not work. I still have chewing slugs and snail bites after 4 weeks of use. I cut the bad leaves off, cleaned the existing ones and reapplied. This product does not work as bugs still chewing.  Im going back to Garden Safe. It works.",organic reviews,12.88,1,0,0,0,No,"in south florida we get slugs and snails. i have been buying garden safe but thought i would try this product. well, i have treated 3 plants consistently, using this product, following the directions. this product does not work. i still have chewing slugs and snail bites after 4 weeks of use. i cut the bad leaves off, cleaned the existing ones and reapplied. this product does not work as bugs still chewing.  im going back to garden safe. it works.",11/28/21,82,,,,,
13053,Garden,77092,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-03-15T00:00:00,2022,3,11,Surprisingly this stuff works great and slugs around my plants...,Surprisingly this stuff works great and slugs around my plants and flowers have reduced to nearly non existent,organic reviews,13.97,5,0,0,0,No,surprisingly this stuff works great and slugs around my plants and flowers have reduced to nearly non existent,3/15/22,18,,,,,
25509,Garden,141441,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-30T00:00:00,2022,6,26,"It works to stop slugs eating your plants, however, it...","It works to stop slugs eating your plants, however, it only lasts for about 2 weeks.Ibought onelast yer that lasted for month at Home Depot.",organic reviews,7.97,3,0,0,0,No,"it works to stop slugs eating your plants, however, it only lasts for about 2 weeks.ibought onelast yer that lasted for month at home depot.",6/30/22,25,,,,,
12587,Garden,75055,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-03-03T00:00:00,2022,3,9,I just spread it and do not know if its...,I just spread it and do not know if its working yet.,organic reviews,7.97,4,0,0,0,No,i just spread it and do not know if its working yet.,3/3/22,12,,,,,
24275,Garden,140205,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-19T00:00:00,2022,6,24,It Works!!!,"I noticed a change In my beautiful Hostas after just a few days - So far Im impressed with this product and plan to continue using it. Thanks for a great product !!! I cut the badly chewed and discolored leaves before applying the snail and slug killer - havent found an unsightly leaf since then - Easy, and it works!!!",organic reviews,25.98,5,0,0,0,No,"i noticed a change in my beautiful hostas after just a few days - so far im impressed with this product and plan to continue using it. thanks for a great product !!! i cut the badly chewed and discolored leaves before applying the snail and slug killer - havent found an unsightly leaf since then - easy, and it works!!!",6/19/22,61,,,,,
15652,Garden,100247,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-19T00:00:00,2022,4,16,Product works great....,Product works great.,organic reviews,23.97,5,0,0,0,No,product works great.,4/19/22,3,,,,,
8189,Garden,68061,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-24T00:00:00,2021,6,25,Gets rid of moss quick and easy,"Corrys Moss B Ware is a must have for anyone dealing with moss on their roofs or sidewalks. Living in the PNW, moss grows on my roof every year. The green moss is an eye sore and bad for the life of my roof. With Corrys, I can just sprinkle a can of it on, leave it and have the rain dilute it. Within a few days, I saw results. Super easy to use and you get a lot of coverage (3,000 sq feet) with a single can. Great price for the product compared to other brands Ive used. This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,4,0,0,0,Yes,"corrys moss b ware is a must have for anyone dealing with moss on their roofs or sidewalks. living in the pnw, moss grows on my roof every year. the green moss is an eye sore and bad for the life of my roof. with corrys, i can just sprinkle a can of it on, leave it and have the rain dilute it. within a few days, i saw results. super easy to use and you get a lot of coverage (3,000 sq feet) with a single can. great price for the product compared to other brands ive used. this review was collected as part of a promotion, and the opinions are my own.",6/24/21,114,,,,,
