,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,efficient,effective,cost,ease of use,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,align_type,other_m
224,Garden,80059,MOSS OUT! For Lawns 40 lb Granules,http://www.homedepot.com/p/100598516,Homedepot,MossOut,204766696,100598516,Yes,2022-04-06 0:00:00,2022,4,14,I bought at request of my lawn care provider....,I bought at request of my lawn care provider.,organic reviews,22.48,5,0,0,0,No,i bought at request of my lawn care provider.,2022-04-06,9,,0.0,0.0,0.0,0.0,neutral,cost,efficient,effective,ease of use,0.9017354249954224,"('cost', 'efficient', 'effective', 'ease of use', 'effective')",
225,Garden,130322,MOSS OUT! For Lawns 40 lb Granules,http://www.homedepot.com/p/100598516,Homedepot,MossOut,204766696,100598516,Yes,2022-05-25 0:00:00,2022,5,21,"Used as directed on the bag, works as advertised....","Used as directed on the bag, works as advertised.",organic reviews,22.48,5,0,0,0,No,"used as directed on the bag, works as advertised.",2022-05-25,9,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.999139666557312,"('', 'efficient', 'effective', 'ease of use', 'effective')",
226,Garden,72498,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.lowes.com/pd/Moss-Out-27-oz-Moss-Control/3804579,Lowes,MossOut,3804579,3804579,No,2022-01-19 0:00:00,2022,1,3,love this nifty product so much!,"[This review was collected as part of a promotion.] love the ease for using this product! at first I was surprised to receive this and did not think itd be useful. however, I love how helpful this moss remover has been. really helpful in the sidewalks and cracks. now my sidewalks look so clean and moss free!",syndicated reviews,16.78,5,0,0,0,Yes,"[this review was collected as part of a promotion.] love the ease for using this product! at first i was surprised to receive this and did not think itd be useful. however, i love how helpful this moss remover has been. really helpful in the sidewalks and cracks. now my sidewalks look so clean and moss free!",2022-01-19,57,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9987282752990723,"('', 'efficient', 'effective', 'ease of use', 'effective')",
227,Garden,131508,MOSS OUT! For Lawns Liquid 1 Gallon Liquid Concentrate,http://www.homedepot.com/p/100138813,Homedepot,MossOut,100138813,100138813,Yes,2022-05-25 0:00:00,2022,5,21,Did not work. Used it twice and made sure to...,Did not work. Used it twice and made sure to follow the instructions.,organic reviews,16.88,1,0,0,0,No,did not work. used it twice and made sure to follow the instructions.,2022-05-25,13,,0.0,0.0,0.0,0.0,negative,,,,,0.6393369436264038,"('', '', '', '', 'cost')",other
228,Garden,10499,MOSS OUT! For Lawns 20 lb Granules,http://www.homedepot.com/p/t/100598516,Homedepot,MossOut,100598516,100598516,No,2021-07-12 0:00:00,2021,7,28,It worked as I hoped. The moss turned black within...,It worked as I hoped. The moss turned black within a couple of days.,organic reviews,18.97,4,0,0,0,No,it worked as i hoped. the moss turned black within a couple of days.,2021-07-12,14,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9982985258102417,"('', 'efficient', 'effective', '', 'effective')",
229,Garden,70630,MOSS OUT! For Lawns 20 lb Granules,https://www.lowes.com/pd/Moss-Out-20-lb-Moss-Control/3556974,Lowes,MossOut,3556974,3556974,No,2021-12-23 0:00:00,2021,12,51,awesome products,[This review was collected as part of a promotion.] Received this product to try out. works well and keeps my lawn helath and fresh looking. definitely would recommend.,syndicated reviews,15.88,4,0,0,0,Yes,[this review was collected as part of a promotion.] received this product to try out. works well and keeps my lawn helath and fresh looking. definitely would recommend.,2021-12-23,28,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.998807966709137,"('', 'efficient', 'effective', 'ease of use', 'effective')",
230,Garden,70831,MOSS OUT! Plus Fertilizer For Lawns 20-0-5 20 lb Granules,https://www.walmart.com//ip/Lilly-Miller-Moss-Out-Plus-20-0-5-Lawn-Food-Fertilizer-20-lb/46855919?selected=true,Walmart,MossOut,46855919,46855919,No,2021-12-13 0:00:00,2021,12,50,Easy to Use; Makes a Difference,"[This review was collected as part of a promotion.] The Moss Out Plus Fertilizer For Lawns 20-0-5 is very easy to use: just add to the moist lawn areas to address the moss problem. After using it in the mossy parts of my lawn, there appears to be less moss & more green grass than before. The only down side is that the bag is quite heavy but its no heavier than other law treatment products.",organic reviews,21.84,4,0,0,0,Yes,"[this review was collected as part of a promotion.] the moss out plus fertilizer for lawns 20-0-5 is very easy to use: just add to the moist lawn areas to address the moss problem. after using it in the mossy parts of my lawn, there appears to be less moss & more green grass than before. the only down side is that the bag is quite heavy but its no heavier than other law treatment products.",2021-12-13,76,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9955205917358398,"('', 'efficient', 'effective', 'ease of use', 'ease of use')",
231,Garden,70698,MOSS OUT! For Lawns Granules 40 lb Granules,https://www.lowes.com/pd/Lilly-Miller-40-lb-Moss-Control/1000342343,Lowes,MossOut,1000342343,1000342343,No,2021-12-23 0:00:00,2021,12,51,awesome products,[This review was collected as part of a promotion.] Received this product to try out. works well and keeps my lawn helath and fresh looking. definitely would recommend.,syndicated reviews,27.98,4,0,0,0,Yes,[this review was collected as part of a promotion.] received this product to try out. works well and keeps my lawn helath and fresh looking. definitely would recommend.,2021-12-23,28,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.998807966709137,"('', 'efficient', 'effective', 'ease of use', 'effective')",
232,Garden,90116,MOSS OUT! For Lawns Liquid 1 Gallon Liquid Concentrate,http://www.homedepot.com/p/100138813,Homedepot,MossOut,100138813,100138813,Yes,2022-04-13 0:00:00,2022,4,15,Does the Job!,Quickly turns moss black,organic reviews,16.88,5,0,0,0,No,quickly turns moss black,2022-04-13,4,,0.0,0.0,0.0,0.0,neutral,cost,,effective,,0.9887534379959106,"('cost', '', 'effective', '', 'effective')",
233,Garden,100004,MOSS OUT! For Lawns 20 lb Granules,https://www.amazon.com/dp/B0015HZIT0,Amazon,MossOut,B0015HZIT0,B0015HZIT0,No,2022-04-22 0:00:00,2022,4,16,Easy to Use; fast results,Put it down one day and the next the moss had turned black and has not come back,organic reviews,14.97,5,0,0,0,No,put it down one day and the next the moss had turned black and has not come back,2022-04-22,18,,0.0,0.0,0.0,0.0,negative,,,effective,,0.8829339146614075,"('', '', 'effective', '', 'effective')",
234,Garden,9646,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,http://www.homedepot.com/p/t/100598513,Homedepot,MossOut,100598513,100598513,No,2021-11-29 0:00:00,2021,11,48,Easy to use!,[This review was collected as part of a promotion.] Moss out is super easy to use I mixed it with water and used it around shady areas outside my home where moss tends to grow and I have not seen any new / growing moss. May take some time to see full results but so far it does what it claims.,syndicated reviews,0.0,5,0,0,0,Yes,[this review was collected as part of a promotion.] moss out is super easy to use i mixed it with water and used it around shady areas outside my home where moss tends to grow and i have not seen any new / growing moss. may take some time to see full results but so far it does what it claims.,2021-11-29,61,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9991395473480225,"('', 'efficient', 'effective', 'ease of use', 'ease of use')",
235,Garden,70713,MOSS OUT! For Roofs & Structures 4 lb Granules,https://www.lowes.com/pd/Lilly-Miller-Moss-Out-For-Roofs-and-Structures-4-lb-Moss-Control/5001502087,Lowes,MossOut,5001502087,5001502087,No,2021-12-10 0:00:00,2021,12,49,It Works!,[This review was collected as part of a promotion.] Husband used this and wow what a difference! Roof looks good as new. He said it cut the normal amount of time he takes to clear the moss by a lot. Going to recommend this to a family member who has a huge reoccurring moss problem.,syndicated reviews,15.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] husband used this and wow what a difference! roof looks good as new. he said it cut the normal amount of time he takes to clear the moss by a lot. going to recommend this to a family member who has a huge reoccurring moss problem.,2021-12-10,55,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9992258548736572,"('', 'efficient', 'effective', 'ease of use', 'effective')",
236,Garden,1920,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,MossOut,B000SKZ1QK,B000SKZ1QK,No,2021-10-09 0:00:00,2021,10,40,Doesnt work,doesnt work./ waste of money,organic reviews,0.0,1,0,0,1,No,doesnt work./ waste of money,2021-10-09,5,,0.0,0.0,0.0,0.0,negative,cost,,,,0.9813481569290161,"('cost', '', '', '', 'cost')",
237,Garden,70625,MOSS OUT! For Lawns 20 lb Granules,https://www.lowes.com/pd/Moss-Out-20-lb-Moss-Control/3556974,Lowes,MossOut,3556974,3556974,No,2021-12-17 0:00:00,2021,12,50,great product!,[This review was collected as part of a promotion.] Cant wait to use this in the spring. Always getting pesky moss in that grass is a pet peeve of my husbands. Looking forward to seeing what it can do.,syndicated reviews,15.88,4,0,0,0,Yes,[this review was collected as part of a promotion.] cant wait to use this in the spring. always getting pesky moss in that grass is a pet peeve of my husbands. looking forward to seeing what it can do.,2021-12-17,39,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9910606145858765,"('', 'efficient', 'effective', 'ease of use', 'effective')",
238,Garden,70189,MOSS OUT! Plus Fertilizer For Lawns 20-0-5 20 lb Granules,https://www.homedepot.com/p/Moss-Out-20-lbs-Moss-Out-Moss-Killer-Plus-Fertilizer-20-0-5-100508946/203419243,Homedepot,MossOut,203419243,203419243,No,2021-12-04 0:00:00,2021,12,48,seems to works well,[This review was collected as part of a promotion.] This product seems to do the job. Living in colder climates makes it hard to use now but the potential is there from results Im already seeing. Looking forward to the next seasons to test further.,syndicated reviews,18.48,4,0,0,0,Yes,[this review was collected as part of a promotion.] this product seems to do the job. living in colder climates makes it hard to use now but the potential is there from results im already seeing. looking forward to the next seasons to test further.,2021-12-04,45,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9990298748016357,"('', 'efficient', 'effective', '', 'effective')",
239,Garden,1861,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,https://www.amazon.com/dp/B000SKZ1QK,Amazon,MossOut,B000SKZ1QK,B000SKZ1QK,No,2021-10-17 0:00:00,2021,10,41,Sprayer is not reliable,"Despite a hose with a good fitting and teflon tape, the screw connection to the dispenser isnt tight, and sprays water + product back at you continuously. As part of this, it also doesnt have great pressure in the forward direction - youre not going to get it any distance up a roof from on the ground. I would not recommend trying this on a ladder, given how much product is going in the wrong direction and all over the place.Stick with something else with a better dispenser. I cant say how effective this is, since I never managed to get any significant amount up on my roof where the moss was.",organic reviews,0.0,1,0,0,0,No,"despite a hose with a good fitting and teflon tape, the screw connection to the dispenser isnt tight, and sprays water + product back at you continuously. as part of this, it also doesnt have great pressure in the forward direction - youre not going to get it any distance up a roof from on the ground. i would not recommend trying this on a ladder, given how much product is going in the wrong direction and all over the place.stick with something else with a better dispenser. i cant say how effective this is, since i never managed to get any significant amount up on my roof where the moss was.",2021-10-17,112,,0.0,0.0,0.0,0.0,neutral,cost,,,,0.8032839894294739,"('cost', '', '', '', 'cost')",
240,Garden,70135,MOSS OUT! For Roofs & Structures 6 lb Granules,http://www.homedepot.com/p/100484120,Homedepot,MossOut,100484120,100484120,No,2021-12-01 0:00:00,2021,12,48,It seems to be working,[This review was collected as part of a promotion.] i received this complimentary product and used it on our roof. we live in the PNW so Moss is definitely something we deal with a lot. you would need 2 containers of this to cover a 1600sq foot house.,syndicated reviews,21.88,4,0,0,0,Yes,[this review was collected as part of a promotion.] i received this complimentary product and used it on our roof. we live in the pnw so moss is definitely something we deal with a lot. you would need 2 containers of this to cover a 1600sq foot house.,2021-12-01,48,,0.0,0.0,0.0,0.0,neutral,,,effective,,0.9833817481994629,"('', '', 'effective', '', 'effective')",
