,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,sentiment,efficient,effective,cost,ease of use,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,align_type,other_m
232,Garden,67715,Expert Gardener Evergreen,https://www.walmart.com//ip/Expert-Gardener-Evergreen-Tree-Shrub-Plant-Food-Fertilizer-16-4-8-10-lbs/851750937?selected=true,Walmart,ExpertGardener,851750937,949719352,Yes,2021-07-13 0:00:00,2021,7,28,Perfect acid fertalizer   Works excellent,"Wonderful evergreen fert, inexpensive, Works Great.  I buy 3-4 at a time.",organic reviews,10.17,5,0,0,0,No,"wonderful evergreen fert, inexpensive, works great.  i buy 3-4 at a time.",2021-07-13,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9987962245941162,"('cost', 'efficient', 'effective', 'ease of use', '')",
233,Garden,150361,"Expert Gardener Sun & Shade Grass Seed Northern Mix, for Sun to Partial Shade; 20 lbs.",https://www.walmart.com//ip/Expert-Gardener-Sun-Shade-Grass-Seed-Northern-Mix-for-Sun-to-Partial-Shade-20-lbs/108037091?selected=true,Walmart,ExpertGardener,108037091,660854953,Yes,2022-06-30 0:00:00,2022,6,26,"Good in shade, not good in sun",I wanted to like this seed but it barely works at all in full sun. I had excellent results in a shady area but Im having a really hard time in sunny parts of the yard. I would not recommend this seed and I will be buying better stuff next time.,organic reviews,44.92,3,0,0,0,No,i wanted to like this seed but it barely works at all in full sun. i had excellent results in a shady area but im having a really hard time in sunny parts of the yard. i would not recommend this seed and i will be buying better stuff next time.,2022-06-30,,0.0,0.0,0.0,0.0,negative,cost,,,,0.8756037354469299,"('cost', '', '', '', '')",
234,Garden,77339,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,114494649,Yes,2022-03-18 0:00:00,2022,3,11,Do NO buy. Filled with mushrooms!,"This is mostly wood pieces. It smells like chemicals. Planted a few strawberries about a week ago and now they have these white tall mushrooms. I went to check the rest of the bag, not stored outside or near water, and the bag was filled with the same kind of mushrooms. Potting mix should have soil in it NOT mushrooms.",organic reviews,10.77,1,0,0,0,No,"this is mostly wood pieces. it smells like chemicals. planted a few strawberries about a week ago and now they have these white tall mushrooms. i went to check the rest of the bag, not stored outside or near water, and the bag was filled with the same kind of mushrooms. potting mix should have soil in it not mushrooms.",2022-03-18,,0.0,0.0,0.0,0.0,negative,,,,,0.2233162373304367,"('', '', '', '', 'other')",other
235,Garden,74202,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112134279,Yes,2022-02-23 0:00:00,2022,2,8,Great potting mix for a beginner gardener,"This potting mix was great to start my scallions I started growing in water and for transferring a basil plant to a bigger pot. The mix had fertilizer, and a bunch of other earthy stuff. It is great for starting my home garden for more than planting in just water and regular dirt. I received product reimbursement in exchange for my honest review.",organic reviews,11.97,4,0,0,0,No,"this potting mix was great to start my scallions i started growing in water and for transferring a basil plant to a bigger pot. the mix had fertilizer, and a bunch of other earthy stuff. it is great for starting my home garden for more than planting in just water and regular dirt. i received product reimbursement in exchange for my honest review.",2022-02-23,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9991265535354614,"('cost', 'efficient', 'effective', '', '')",
236,Garden,72755,Expert Gardener Citrus Plant Food Fertilizer 6-4-6; 3.5 lbs.,https://www.walmart.com//ip/Expert-Gardener-Citrus-Plant-Food-Fertilizer-6-4-6-3-5-lbs/870632402?selected=true,Walmart,ExpertGardener,870632402,870632402,Yes,2022-01-28 0:00:00,2022,1,4,Good Offer,I get the impression that its going to be a good product because they offer that Im going to have Lush Trees and Delicious Fruit. In addition to the guarantee of the return of my money. I hope that it gives good results; Well know in a few months. I received product reimbursement in exchanger for my honest review.,organic reviews,4.68,5,0,0,0,No,i get the impression that its going to be a good product because they offer that im going to have lush trees and delicious fruit. in addition to the guarantee of the return of my money. i hope that it gives good results; well know in a few months. i received product reimbursement in exchanger for my honest review.,2022-01-28,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9570116400718689,"('cost', 'efficient', 'effective', '', '')",
237,Garden,68096,Expert Gardener Sun & Shade Grass Seed Southern Mix; 7 lb.,https://www.walmart.com/ip/Expert-Gardener-Sun-Shade-Grass-Seed-Southern-Mix-7-lb/484325100,Walmart,ExpertGardener,484325100,274168974,No,2021-07-01 0:00:00,2021,7,26,,"Put seed down, watered and came up. Great so I bought more did the same. Watered and it came up. Believe it or not it all died??? Not sure why.",organic reviews,14.96,2,0,0,0,No,"put seed down, watered and came up. great so i bought more did the same. watered and it came up. believe it or not it all died??? not sure why.",2021-07-01,,0.0,0.0,0.0,0.0,negative,,,effective,,0.736774206161499,"('', '', 'effective', '', '')",
238,Garden,150214,"Expert Gardener Tomato & Vegetable Garden Plant Food Fertilizer 12-10-5, 3.5 lb.",https://www.walmart.com//ip/Expert-Gardener-Tomato-Vegetable-Garden-Plant-Food-Fertilizer-12-10-5-3-5-lb/920467930?selected=true,Walmart,ExpertGardener,920467930,381276552,Yes,2022-06-04 0:00:00,2022,6,22,Terrible Fertilizer for tomato plants.,"Same as other 1 star reviews. Plants that did great last year, are wilting this year with this fertilizer? Same temps and watering. Go with the organic which is what I used last year. This stuff is terrible, take it off the market. I though I had diseases, but I think it was this stuff.",organic reviews,4.68,1,0,0,0,No,"same as other 1 star reviews. plants that did great last year, are wilting this year with this fertilizer? same temps and watering. go with the organic which is what i used last year. this stuff is terrible, take it off the market. i though i had diseases, but i think it was this stuff.",2022-06-04,,0.0,0.0,0.0,0.0,negative,cost,,,,0.7951999306678772,"('cost', '', '', '', '')",
239,Garden,68099,Expert Gardener Sun & Shade Grass Seed Southern Mix; 7 lb.,https://www.walmart.com/ip/Expert-Gardener-Sun-Shade-Grass-Seed-Southern-Mix-7-lb/484325100,Walmart,ExpertGardener,484325100,274168974,No,2021-08-19 0:00:00,2021,8,33,,So far all is good will have to wait and see,organic reviews,14.96,4,0,0,0,No,so far all is good will have to wait and see,2021-08-19,,0.0,0.0,0.0,0.0,positive,,,,,0.37879523634910583,"('', '', '', '', 'other')",other
240,Garden,74396,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112490018,Yes,2022-02-22 0:00:00,2022,2,8,,The price was great! I did think the bag could have been filled more but we all think that about chips as well. But its better than most potting mix brands Ive used previously. I havent had any issues with mold but it holds a lot of moister which makes everything smell musty if I make the mistake of over watering. I received product reimbursement in exchange for my honest review.,organic reviews,7.48,4,0,0,0,No,the price was great! i did think the bag could have been filled more but we all think that about chips as well. but its better than most potting mix brands ive used previously. i havent had any issues with mold but it holds a lot of moister which makes everything smell musty if i make the mistake of over watering. i received product reimbursement in exchange for my honest review.,2022-02-22,,0.0,0.0,0.0,0.0,positive,cost,,effective,,0.9641737341880798,"('cost', '', 'effective', '', '')",
241,Garden,150164,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 1 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-1-cu-ft-Bag/112490018?selected=true,Walmart,ExpertGardener,112490018,112134279,Yes,2022-05-22 0:00:00,2022,5,20,,was not soil looked more like mulch,organic reviews,6.48,1,0,0,0,No,was not soil looked more like mulch,2022-05-22,,0.0,0.0,0.0,0.0,negative,,,,,0.13638846576213837,"('', '', '', '', 'other')",other
242,Garden,74220,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112134279,Yes,2022-02-22 0:00:00,2022,2,8,Good potting soil,I have a plant that is wilting which I decided repot it using this product. The potting mix appears to be good soil with a light texture which should absorb water well. Instructions on the bag are clear and give amounts needed for various pot sizes. Will use the rest of the bag to start my outdoor flower seeds in advance of Spring. Looking forward to seeing if my plant improves over the next few weeks. I received product reimbursement in exchange for my honest review.,organic reviews,11.97,4,0,0,0,No,i have a plant that is wilting which i decided repot it using this product. the potting mix appears to be good soil with a light texture which should absorb water well. instructions on the bag are clear and give amounts needed for various pot sizes. will use the rest of the bag to start my outdoor flower seeds in advance of spring. looking forward to seeing if my plant improves over the next few weeks. i received product reimbursement in exchange for my honest review.,2022-02-22,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9880320429801941,"('cost', 'efficient', 'effective', 'ease of use', '')",
243,Garden,67495,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2021-07-22 0:00:00,2021,7,29,Very good!,"The plant soil is super big and super worth. Its really my go to! This review was collected as part of a promotion, and the opinions are my own",organic reviews,9.97,5,0,0,0,Yes,"the plant soil is super big and super worth. its really my go to! this review was collected as part of a promotion, and the opinions are my own",2021-07-22,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9913408160209656,"('', 'efficient', 'effective', '', '')",
244,Garden,67492,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 2 cu. ft. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-2-cu-ft-Bag/112134279?selected=true,Walmart,ExpertGardener,112134279,112490018,Yes,2021-06-05 0:00:00,2021,6,22,Not good,Dont buy it. Stunted our potted plants. Not sure whats in it but its not soil.,organic reviews,9.97,1,0,0,0,No,dont buy it. stunted our potted plants. not sure whats in it but its not soil.,2021-06-05,,0.0,0.0,0.0,0.0,negative,cost,,effective,,0.9040448665618896,"('cost', '', 'effective', '', '')",
245,Garden,75168,"Expert Gardener Lawn Fertilizer, Plus 2% Iron, Covers 15,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Lawn-Fertilizer-Plus-2-Iron-Covers-15-000-sq-ft/595641402?selected=true,Walmart,ExpertGardener,595641402,595641402,Yes,2022-03-02 0:00:00,2022,3,9,,"This product has worked well for me in the past, Im sure itll work just as good this time around.",organic reviews,29.74,5,0,0,0,No,"this product has worked well for me in the past, im sure itll work just as good this time around.",2022-03-02,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.988464891910553,"('', 'efficient', 'effective', '', '')",
246,Garden,72782,"Expert Gardener Ultra Southern Lawn Fertilizer & Weed Control, Covers 5,000 sq. ft.",https://www.walmart.com//ip/Expert-Gardener-Ultra-Southern-Lawn-Fertilizer-Weed-Control-Covers-5-000-sq-ft/386275336?selected=true,Walmart,ExpertGardener,386275336,386275336,No,2022-01-28 0:00:00,2022,1,4,Its okay,Easy for use will have to wait see for couples week if product does work . Price a bit high.,organic reviews,17.23,4,0,0,0,No,easy for use will have to wait see for couples week if product does work . price a bit high.,2022-01-28,,0.0,0.0,0.0,0.0,neutral,cost,,,ease of use,0.9883929491043091,"('cost', '', '', 'ease of use', '')",
