,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
25991,Garden,141923,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-28T00:00:00,2022,6,26,Fast acting!!,"[This review was collected as part of a promotion.] Ive only tried one other lawn care product for weeds. The Image lawn and weed killer is by far the better buy. I love the fact that it didnt take weeks to see results. They werent instantaneous. Image lawn care does just what it says, its fast acting and kills weed and crabgrass. This will definitely be added to my lawn care arsenal. Ive also told my family and friends that they should buy it and try it! It really works!!",syndicated reviews,15.47,5,0,0,0,Yes,"[this review was collected as part of a promotion.] ive only tried one other lawn care product for weeds. the image lawn and weed killer is by far the better buy. i love the fact that it didnt take weeks to see results. they werent instantaneous. image lawn care does just what it says, its fast acting and kills weed and crabgrass. this will definitely be added to my lawn care arsenal. ive also told my family and friends that they should buy it and try it! it really works!!",6/28/2022,90,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
14381,Garden,80185,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-04-08T00:00:00,2022,4,14,None of my weeds have died after following proper instructions...,None of my weeds have died after following proper instructions and application. Crabgrass is growing in as we speak. Horrible product and money thrown down the drain as far as I am concerned.,organic reviews,13.47,1,0,0,0,No,none of my weeds have died after following proper instructions and application. crabgrass is growing in as we speak. horrible product and money thrown down the drain as far as i am concerned.,4/8/2022,33,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
4924,Garden,56389,Image All-In-One Weed Killer Ready-to-Spray,https://www.lowes.com/pd/IMAGE-All-In-One-24-oz-Lawn-Weed-Killer/999990274,Lowes,ImageforWeeds,999990274,999990274,No,2021-07-08T00:00:00,2021,7,27,This works but...,[This review was collected as part of a promotion.] This product gets the job done! I had a neglected raised bed with stones around it and a weed jungle growing all around. I sprayed this to kill some of the hard to get weeds and it killed them. I did another layer of spray after pulling all the weeds and no new weeds have grown in.,syndicated reviews,20.98,4,0,0,0,Yes,[this review was collected as part of a promotion.] this product gets the job done! i had a neglected raised bed with stones around it and a weed jungle growing all around. i sprayed this to kill some of the hard to get weeds and it killed them. i did another layer of spray after pulling all the weeds and no new weeds have grown in.,7/8/2021,66,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
15626,Garden,100221,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-04-22T00:00:00,2022,4,16,Image appears to be more wind sensitive/ ie wind drying...,Image appears to be more wind sensitive/ ie wind drying effect slowing absorption along with its temperature limits for application.  Three application including repeat have significant differences in the desired effect on POA.,organic reviews,20.47,3,0,0,0,No,image appears to be more wind sensitive/ ie wind drying effect slowing absorption along with its temperature limits for application.  three application including repeat have significant differences in the desired effect on poa.,4/22/2022,34,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25481,Garden,141413,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-06-01T00:00:00,2022,6,22,Nut Sedge is not a one and done project. Stay...,Nut Sedge is not a one and done project. Stay after it!,organic reviews,20.47,4,0,0,0,No,nut sedge is not a one and done project. stay after it!,6/1/2022,12,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
15625,Garden,100220,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100175861,100175861,Yes,2022-04-19T00:00:00,2022,4,16,It works good.. havent seen major change on my lawn...,It works good.. havent seen major change on my lawn with weeds. Image is a slow killer on weeds anyway so it wont affect the lawn but it slowly kills the weeds from roots,organic reviews,20.47,3,0,0,0,No,it works good.. havent seen major change on my lawn with weeds. image is a slow killer on weeds anyway so it wont affect the lawn but it slowly kills the weeds from roots,4/19/2022,34,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26108,Garden,142040,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-25T00:00:00,2022,6,25,My new favorite - Weeds Be Gone!,[This review was collected as part of a promotion.] Our front yard has a persistent problem with weeds. The Image Lawn Weed and Crabgrass Killer has done a good job of killing them quickly. Easy to use/spray. I look forward to buying this again! (I normally just buy whatever brand catches my eye. But these results were good enough that I will seek this product out in the future!),syndicated reviews,13.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] our front yard has a persistent problem with weeds. the image lawn weed and crabgrass killer has done a good job of killing them quickly. easy to use/spray. i look forward to buying this again! (i normally just buy whatever brand catches my eye. but these results were good enough that i will seek this product out in the future!),6/25/2022,69,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
15636,Garden,100231,Image Kills Nutsedge Ready-to-Spray,http://www.homedepot.com/p/100175861,Homedepot,ImageforWeeds,100598623,100175861,Yes,2022-04-21T00:00:00,2022,4,16,Great product but....,"The bottle is horrible and send to not let the concentrate mix with the water. I sprayed 15,000 sqft and only used a quarter of the bottle. Doesnt seem right. There is a fix for the problem by pouring your concentrate into an empty Spectracide or Scotts ready to spray bottle. Works perfect in another name branded bottle.",syndicated reviews,24.56,4,0,0,0,No,"the bottle is horrible and send to not let the concentrate mix with the water. i sprayed 15,000 sqft and only used a quarter of the bottle. doesnt seem right. there is a fix for the problem by pouring your concentrate into an empty spectracide or scotts ready to spray bottle. works perfect in another name branded bottle.",4/21/2022,58,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26073,Garden,142005,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-27T00:00:00,2022,6,26,Didnt work for me,"[This review was collected as part of a promotion.] I was extremely hopeful when I received this product as my lawn has a lot of weeds. I hooked it up to my hose and used the entire bottle on my yard. I was soaked by the end, even though it was tightly secured the water sprayed from the connection. This product is pretty similar to others. Typically anything that says it kills weeds but not grass doesnt really kill weeds either. Even though it sprayed back the bottle was easy to use and figure out. It was also easy to figure out how much is left since theres an indicator on the side of the bottle. Since it didnt work for me I wouldnt buy it or recommend it to family or friends. Maybe it just works better on different yards, but unfortunately it did not help for me, nothing died.",syndicated reviews,15.47,2,0,0,0,Yes,"[this review was collected as part of a promotion.] i was extremely hopeful when i received this product as my lawn has a lot of weeds. i hooked it up to my hose and used the entire bottle on my yard. i was soaked by the end, even though it was tightly secured the water sprayed from the connection. this product is pretty similar to others. typically anything that says it kills weeds but not grass doesnt really kill weeds either. even though it sprayed back the bottle was easy to use and figure out. it was also easy to figure out how much is left since theres an indicator on the side of the bottle. since it didnt work for me i wouldnt buy it or recommend it to family or friends. maybe it just works better on different yards, but unfortunately it did not help for me, nothing died.",6/27/2022,151,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
25914,Garden,141846,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-21T00:00:00,2022,6,25,Pretty good,"[This review was collected as part of a promotion.] This was a pretty good product and did what it was advertised to do. I have a medium sized yard and one bottle was barely enough for that, I suggest getting two bottles if you have a large yard. It was a bit frustrating (although understandable) that you cant use the product when its above 90, living in Texas makes that pretty much impossible but there were a couple of days where I got lucky and was able to use the product. The smell is pretty strong but my weeds were noticeably wilting within 3 days, so the bad smell is worth it. Overall its a good product and I definitely recommend it.",syndicated reviews,15.47,4,0,0,0,Yes,"[this review was collected as part of a promotion.] this was a pretty good product and did what it was advertised to do. i have a medium sized yard and one bottle was barely enough for that, i suggest getting two bottles if you have a large yard. it was a bit frustrating (although understandable) that you cant use the product when its above 90, living in texas makes that pretty much impossible but there were a couple of days where i got lucky and was able to use the product. the smell is pretty strong but my weeds were noticeably wilting within 3 days, so the bad smell is worth it. overall its a good product and i definitely recommend it.",6/21/2022,122,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26033,Garden,141965,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2022-06-18T00:00:00,2022,6,24,Lawn Weed Spray,[This review was collected as part of a promotion.] This spray worked fairly well on my lawn grass to get rid of some of those weeds that are hard to remove in your own.,syndicated reviews,15.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] this spray worked fairly well on my lawn grass to get rid of some of those weeds that are hard to remove in your own.,6/18/2022,34,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
2306,Garden,19437,IMAGE Lawn Weed & Crabgrass Killer Ready-To-Spray,http://www.homedepot.com/p/t/311670269,Homedepot,ImageforWeeds,311670269,311670269,Yes,2021-09-21T00:00:00,2021,9,38,Bottle was emptying very fast did not cover 1000 sq...,Bottle was emptying very fast did not cover 1000 sq ft probably need to fix bottle rate of dispensing rate of weed killer Beside that crabgrass killer is very effective,organic reviews,14.97,3,0,0,0,No,bottle was emptying very fast did not cover 1000 sq ft probably need to fix bottle rate of dispensing rate of weed killer beside that crabgrass killer is very effective,9/21/2021,30,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26205,Garden,142137,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-18T00:00:00,2022,6,24,Works great,[This review was collected as part of a promotion.] This weed killer works great. The only thing I would change would be that it didnt have to hook up to a hose for better convenience. Compares great to similar products and serves its purpose.,syndicated reviews,13.47,4,0,0,0,Yes,[this review was collected as part of a promotion.] this weed killer works great. the only thing i would change would be that it didnt have to hook up to a hose for better convenience. compares great to similar products and serves its purpose.,6/18/2022,44,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
5105,Garden,57765,Image for Weeds Southern Lawn Weed Killer for St. Augustinegrass and Centipedegrass Ready-to-Spray,https://www.lowes.com/pd/IMAGE-Southern-Lawn-32-fl-oz-Lawn-Weed-Killer/1000595013,Lowes,ImageforWeeds,1000595013,1000595013,No,2021-06-08T00:00:00,2021,6,23,Same problem,"My front lawn is 1000 square feet at mostby the time I had sprayed one coat over the whole thing, this bottle was sucked dry!",organic reviews,12.98,3,0,0,0,No,"my front lawn is 1000 square feet at mostby the time i had sprayed one coat over the whole thing, this bottle was sucked dry!",6/8/2021,25,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
26158,Garden,142090,IMAGE Lawn Weed & Crabgrass Killer Concentrate ,http://www.homedepot.com/p/311670269,Homedepot,ImageforWeeds,311670295,311670269,Yes,2022-06-18T00:00:00,2022,6,24,Excellent,[This review was collected as part of a promotion.] Great treatment for your lawn. Definitely a must have!,syndicated reviews,13.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] great treatment for your lawn. definitely a must have!,6/18/2022,18,-1,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0
